	ID	ODPnumbO	ODPnumbD	ODPnumbAvg	VarO	VarD	VarAvg	spd	FrstDrvO	FrstDrvD	FrstDrvAvg	scndDrvO	scndDrvD	scndDrAvg	OTime	Dtime
973	773	1	5	3.0	0.0	16.96	8.48	1.7087378640000002	0.0	-4.25	-2.125	0.0	0.0	0.0	0	2
974	774	3	5	4.0	0.8888888890000001	16.96	8.924444444	1.721088435	0.05	-4.25	-2.1	0.0	0.0	0.0	20	2
975	775	1	1	1.0	0.0	0.0	0.0	0.021869782999999997	0.0	0.0	0.0	0.0	0.0	0.0	0	0
976	776	1	2	1.5	0.0	1.0	0.5	3.428571429	0.0	-0.035087718999999996	-0.01754386	0.0	0.0	0.0	0	57
977	777	2	4	3.0	1.0	2.75	1.875	2.779661017	-0.035087718999999996	-0.004327297	-0.019707508000000002	0.0	-0.00023444099999999997	-0.00011722	57	403
978	778	1	2	1.5	0.0	1.0	0.5	0.123535156	0.0	-0.035087718999999996	-0.01754386	0.0	0.0	0.0	0	57
979	779	1	4	2.5	0.0	2.75	1.375	2.9057750760000003	0.0	-0.004327297	-0.002163648	0.0	-0.00023444099999999997	-0.00011722	0	403
980	780	2	2	2.0	0.0	16.0	8.0	0.077071291	0.0	0.26666666699999997	0.133333333	0.0	0.0	0.0	30	30
981	781	2	3	2.5	16.0	6.222222222	11.11111111	0.20815450600000002	0.26666666699999997	-0.066666667	0.1	0.0	0.0	0.0	30	30
982	782	3	1	2.0	6.222222222	0.0	3.111111111	1.4622222219999998	-0.066666667	0.0	-0.033333333	0.0	0.0	0.0	30	0
983	783	2	3	2.5	0.0	6.222222222	3.111111111	0.097526411	0.0	-0.066666667	-0.033333333	0.0	0.0	0.0	30	30
984	784	2	1	1.5	16.0	0.0	8.0	0.729542302	0.26666666699999997	0.0	0.133333333	0.0	0.0	0.0	30	0
985	785	1	2	1.5	0.0	9.0	4.5	1.7087378640000002	0.0	0.0	0.0	0.0	0.0	0.0	0	0
986	786	2	2	2.0	4.0	1.0	2.5	1.614678899	0.0	0.0	0.0	0.0	0.0	0.0	0	0
987	787	2	6	4.0	4.0	0.5555555560000001	2.277777778	8.25	-0.063492063	-0.002129925	-0.032810993999999996	0.0	0.0	0.0	63	939
988	788	2	1	1.5	1.0	0.0	0.5	1.644859813	0.25	0.0	0.125	0.0	0.0	0.0	8	0
989	789	1	4	2.5	0.0	6.75	3.375	2.190871369	0.0	0.0	0.0	0.0	0.0	0.0	0	0
990	790	3	2	2.5	10.66666667	1.0	5.833333333	2.793650794	0.054512417	0.0	0.027256207999999997	0.0	0.0	0.0	46	0
991	791	2	6	4.0	4.0	1.888888889	2.9444444439999997	3.473684211	-0.148148148	-0.012958963	-0.080553556	0.0	0.0	0.0	27	34
992	792	5	1	3.0	24.64	0.0	12.32	176.0	0.132976209	0.0	0.066488105	-0.001083954	0.0	-0.000541977	62	0
993	793	1	1	1.0	0.0	0.0	0.0	32.75	0.0	0.0	0.0	0.0	0.0	0.0	0	0
994	794	1	3	2.0	0.0	27.55555556	13.77777778	10.35294118	0.0	0.151774104	0.075887052	0.0	2.95e-05	1.4800000000000002e-05	0	79
995	795	5	1	3.0	24.64	0.0	12.32	108.42857140000001	0.132976209	0.0	0.066488105	-0.001083954	0.0	-0.000541977	62	0
996	796	1	3	2.0	0.0	27.55555556	13.77777778	13.8	0.0	0.151774104	0.075887052	0.0	2.95e-05	1.4800000000000002e-05	0	79
997	797	1	1	1.0	0.0	0.0	0.0	1.590361446	0.0	0.0	0.0	0.0	0.0	0.0	0	0
998	798	6	1	3.5	15.22222222	0.0	7.6111111110000005	3.5675675680000003	-0.42264150899999997	0.0	-0.211320755	0.0	0.0	0.0	19	0
999	799	1	2	1.5	0.0	0.0	0.0	3.969924812	0.0	0.0	0.0	0.0	0.0	0.0	0	4
1000	800	1	1	1.0	0.0	0.0	0.0	3.826086957	0.0	0.0	0.0	0.0	0.0	0.0	0	0
1001	801	1	1	1.0	0.0	0.0	0.0	0.021447282	0.0	0.0	0.0	0.0	0.0	0.0	0	0
1002	802	1	7	4.0	0.0	7.673469387999999	3.8367346939999996	2.94972067	0.0	-0.191603875	-0.095801938	0.0	0.0	0.0	0	19
1003	803	3	8	5.5	0.8888888890000001	37.75	19.31944444	2.939393939	0.0	-0.092335822	-0.046167911	0.0	-0.015477073000000001	-0.007738536	0	56
1004	804	8	3	5.5	37.75	3.5555555560000003	20.65277778	2.741666667	-0.092335822	0.0	-0.046167911	-0.015477073000000001	0.0	-0.007738536	56	0
1005	805	3	3	3.0	3.5555555560000003	0.8888888890000001	2.222222222	1.832402235	0.0	0.0	0.0	0.0	0.0	0.0	0	0
1006	806	3	1	2.0	0.8888888890000001	0.0	0.444444444	1.9583333330000001	0.0	0.0	0.0	0.0	0.0	0.0	0	0
1007	807	3	3	3.0	0.8888888890000001	3.5555555560000003	2.222222222	2.5167464109999997	0.0	0.0	0.0	0.0	0.0	0.0	0	0
1008	808	8	3	5.5	37.75	0.8888888890000001	19.31944444	2.531772575	-0.092335822	0.0	-0.046167911	-0.015477073000000001	0.0	-0.007738536	56	0
1009	809	3	1	2.0	3.5555555560000003	0.0	1.7777777780000001	2.181556196	0.0	0.0	0.0	0.0	0.0	0.0	0	0
1010	810	5	6	5.5	12.8	7.555555556	10.17777778	3.940298507	0.128205128	-0.072727273	0.027738928	-0.006738351	0.0	-0.0033691759999999998	45	45
1011	811	2	1	1.5	0.0	0.0	0.0	1.76	-4.020000000000001e-15	0.0	-2.0100000000000003e-15	0.0	0.0	0.0	5	0
1012	812	1	1	1.0	0.0	0.0	0.0	1.7959183669999998	0.0	0.0	0.0	0.0	0.0	0.0	0	0
1013	813	11	7	9.0	12.69421488	11.26530612	11.9797605	3.692307692	-0.025427261	-0.186143428	-0.105785345	0.0	-0.000960765	-0.00048038199999999996	35	46
1014	814	1	1	1.0	0.0	0.0	0.0	2.6938775510000004	0.0	0.0	0.0	0.0	0.0	0.0	0	0
1015	815	7	1	4.0	14.20408163	0.0	7.102040816000001	9.263157895	0.04526391900000001	0.0	0.02263196	-0.005707930999999999	0.0	-0.002853966	80	0
1016	816	3	3	3.0	0.8888888890000001	6.222222222	3.5555555560000003	2.613861386	0.333333333	-0.5	-0.083333333	0.0	0.0	0.0	3	2
1017	817	1	5	3.0	0.0	7.04	3.52	58.66666667	0.0	-0.021834061000000002	-0.010917031	0.0	-0.002452794	-0.001226397	0	58
1018	818	1	1	1.0	0.0	0.0	0.0	0.290465632	0.0	0.0	0.0	0.0	0.0	0.0	0	0
1019	819	1	16	8.5	0.0	26.75	13.375	17.03225806	0.0	0.061012813	0.030506406	0.0	0.0	0.0	0	166
1020	820	1	16	8.5	0.0	26.75	13.375	1.5746887969999999	0.0	0.061012813	0.030506406	0.0	0.0	0.0	0	166
1021	821	1	1	1.0	0.0	0.0	0.0	58.66666667	0.0	0.0	0.0	0.0	0.0	0.0	0	0
1022	822	6	5	5.5	124.55555559999999	15.04	69.79777778	5.076923077	0.418390805	-0.2	0.109195402	0.0	0.0	0.0	30	45
1023	823	5	1	3.0	5.44	0.0	2.72	4.258064516	-0.219633943	0.0	-0.109816972	0.0	0.0	0.0	23	0
1024	824	1	10	5.5	0.0	20.36	10.18	2.966292135	0.0	-0.22828611199999999	-0.11414305599999999	0.0	0.0	0.0	0	46
1025	825	3	2	2.5	2.666666667	1.0	1.8333333330000001	0.7132352940000001	0.0	0.0	0.0	0.0	0.0	0.0	0	0
1026	826	2	1	1.5	1.0	0.0	0.5	1.8483146069999998	0.0	0.0	0.0	0.0	0.0	0.0	0	0
1027	827	3	1	2.0	2.666666667	0.0	1.333333333	1.6751592359999998	0.0	0.0	0.0	0.0	0.0	0.0	0	0
1028	828	1	3	2.0	0.0	11.55555556	5.777777778	0.7185185190000001	0.0	0.578947368	0.289473684	0.0	0.0	0.0	0	8
1029	829	3	2	2.5	11.55555556	9.0	10.27777778	2.122580645	0.578947368	0.375	0.476973684	0.0	0.0	0.0	8	16
1030	830	1	2	1.5	0.0	9.0	4.5	1.765100671	0.0	0.375	0.1875	0.0	0.0	0.0	0	16
1031	831	1	2	1.5	0.0	100.0	50.0	0.6423841060000001	0.0	2.0	1.0	0.0	0.0	0.0	0	10
1032	832	2	2	2.0	100.0	1.0	50.5	1.8483146069999998	2.0	0.2	1.1	0.0	0.0	0.0	10	10
1033	833	1	2	1.5	0.0	1.0	0.5	1.551622419	0.0	0.2	0.1	0.0	0.0	0.0	0	10
1034	834	1	1	1.0	0.0	0.0	0.0	1.306930693	0.0	0.0	0.0	0.0	0.0	0.0	0	0
1035	835	2	2	2.0	0.0	4.0	2.0	1.068825911	0.0	0.0	0.0	0.0	0.0	0.0	0	0
1036	836	1	2	1.5	0.0	1.0	0.5	7.04	0.0	0.0	0.0	0.0	0.0	0.0	0	0
1037	837	2	1	1.5	1.0	0.0	0.5	0.125	0.0	0.0	0.0	0.0	0.0	0.0	0	0
1038	838	1	1	1.0	0.0	0.0	0.0	0.67586821	0.0	0.0	0.0	0.0	0.0	0.0	0	0
1039	839	2	4	3.0	0.0	10.75	5.375	6.683544304	0.0	0.050047815999999995	0.025023907999999997	0.0	0.0	0.0	0	65
1040	840	5	14	9.5	2.56	11.26530612	6.912653061	1.589371981	1.5	-0.220832698	0.639583651	0.0	0.0	0.0	1	23
1041	841	14	45	29.5	11.26530612	24.14617284	17.70573948	0.162128713	-0.220832698	0.149302915	-0.035764891	0.0	-0.008702643000000001	-0.004351321	23	75
1042	842	45	31	38.0	24.14617284	10.505723199999998	17.32594802	0.32119205300000003	0.149302915	-0.173001078	-0.011849082	-0.008702643000000001	0.003659813	-0.002521415	75	55
1043	843	5	45	25.0	2.56	24.14617284	13.35308642	0.539499037	1.5	0.149302915	0.824651458	0.0	-0.008702643000000001	-0.004351321	1	75
1044	844	14	31	22.5	11.26530612	10.505723199999998	10.88551466	0.27679324899999996	-0.220832698	-0.173001078	-0.196916888	0.0	0.003659813	0.001829906	23	55
1045	845	2	2	2.0	0.0	1.0	0.5	0.037611255	-5.02e-15	-0.111111111	-0.055555556	0.0	0.0	0.0	4	18
1046	846	11	1	6.0	9.785123967	0.0	4.892561983	1.676190476	0.0	0.0	0.0	0.0	0.0	0.0	0	0
1047	847	11	8	9.5	8.066115702000001	15.9375	12.00180785	3.180722892	0.003051882	-0.7	-0.348474059	0.0	0.0	0.0	21	10
1048	848	9	2	5.5	78.22222222	4.0	41.11111111	1.686900958	-3.044554455	0.0	-1.522277228	0.0	0.0	0.0	8	0
1049	849	2	1	1.5	4.0	0.0	2.0	43.66666667	0.0	0.0	0.0	0.0	0.0	0.0	0	0
1050	850	1	4	2.5	0.0	20.75	10.375	88.0	0.0	-0.1125	-0.05625	0.0	0.0	0.0	0	80
1051	851	9	1	5.0	78.22222222	0.0	39.11111111	2.401898734	-3.044554455	0.0	-1.522277228	0.0	0.0	0.0	8	0
1052	852	2	4	3.0	4.0	20.75	12.375	84.33333333	0.0	-0.1125	-0.05625	0.0	0.0	0.0	0	80
1053	853	3	5	4.0	6.222222222	11.84	9.031111111	0.834394904	0.026038056	0.036268664	0.03115336	-0.000356197	0.000229835	-6.32e-05	207	222
1054	854	5	1	3.0	11.84	0.0	5.92	88.0	0.036268664	0.0	0.018134332	0.000229835	0.0	0.00011491799999999999	222	0
1055	855	1	2	1.5	0.0	9.0	4.5	9.357142857000001	0.0	0.428571429	0.214285714	0.0	0.0	0.0	0	14
1056	856	2	3	2.5	9.0	0.8888888890000001	4.944444444	40.61538462	0.428571429	-0.05	0.189285714	0.0	0.0	0.0	14	20
1057	857	3	21	12.0	0.8888888890000001	56.99773243	28.94331066	9.357142857000001	-0.05	0.029749601	-0.0101252	0.0	0.000324818	0.000162409	20	382
1058	858	21	4	12.5	56.99773243	10.75	33.87386621	1.333333333	0.029749601	-0.043086208	-0.006668304	0.000324818	0.000309203	0.00031701099999999996	382	182
1059	859	3	1	2.0	6.222222222	0.0	3.111111111	1.971428571	0.026038056	0.0	0.013019028	-0.000356197	0.0	-0.000178098	207	0
1060	860	5	2	3.5	11.84	9.0	10.42	37.95	0.036268664	0.428571429	0.23242004600000002	0.000229835	0.0	0.00011491799999999999	222	14
1061	861	1	3	2.0	0.0	0.8888888890000001	0.444444444	18.51219512	0.0	-0.05	-0.025	0.0	0.0	0.0	0	20
1062	862	2	21	11.5	9.0	56.99773243	32.99886621	16.14893617	0.428571429	0.029749601	0.229160515	0.0	0.000324818	0.000162409	14	382
1063	863	3	4	3.5	0.8888888890000001	10.75	5.819444444	0.958333333	-0.05	-0.043086208	-0.046543104	0.0	0.000309203	0.000154602	20	182
1064	864	7	11	9.0	21.55102041	5.818181817999999	13.68460111	2.8387096769999998	-0.016666667	0.22297297300000002	0.10315315300000001	0.0	0.0	0.0	12	18
1065	865	6	1	3.5	2.333333333	0.0	1.166666667	5.227722772	-0.01427027	0.0	-0.007135135	0.0	0.0	0.0	46	0
1066	866	14	1	7.5	1.551020408	0.0	0.775510204	1.676190476	0.0	0.0	0.0	0.0	0.0	0.0	0	0
1067	867	4	1	2.5	2.75	0.0	1.375	3.616438356	0.0	0.0	0.0	0.0	0.0	0.0	0	0
1068	868	4	1	2.5	21.0	0.0	10.5	1.4080000000000001	0.519379845	0.0	0.259689922	0.0	0.0	0.0	17	0
1069	869	1	2	1.5	0.0	1.0	0.5	0.093638313	0.0	0.25	0.125	0.0	0.0	0.0	0	8
1070	870	4	2	3.0	21.0	1.0	11.0	0.427846674	0.519379845	0.25	0.384689922	0.0	0.0	0.0	17	8
1071	871	9	1	5.0	39.20987654	0.0	19.60493827	2.75	0.003616033	0.0	0.001808017	-8.93e-06	0.0	-4.46e-06	1648	0
1072	872	6	1	3.5	11.22222222	0.0	5.6111111110000005	0.149691358	0.175	0.0	0.0875	0.0	0.0	0.0	40	0
1073	873	1	1	1.0	0.0	0.0	0.0	2.473684211	0.0	0.0	0.0	0.0	0.0	0.0	0	0
1074	874	6	1	3.5	11.22222222	0.0	5.6111111110000005	0.673495519	0.175	0.0	0.0875	0.0	0.0	0.0	40	0
1075	875	3	1	2.0	2.666666667	0.0	1.333333333	1.367875648	0.236842105	0.0	0.11842105300000001	0.0	0.0	0.0	10	0
1076	876	5	3	4.0	23.04	6.222222222	14.63111111	2.94972067	-0.311111111	0.0	-0.15555555599999998	0.0	0.0	0.0	30	0
1077	877	9	15	12.0	2.765432099	8.462222222000001	5.61382716	1.7777777780000001	0.001192225	-0.032967033	-0.015887404	-1.42e-06	-0.007630863000000001	-0.003816141	841	53
1078	878	1	1	1.0	0.0	0.0	0.0	5.227722772	0.0	0.0	0.0	0.0	0.0	0.0	0	0
1079	879	12	1	6.5	28.55555556	0.0	14.27777778	264.0	0.005699763	0.0	0.002849881	-1.39e-05	0.0	-6.95e-06	988	0
1080	880	1	1	1.0	0.0	0.0	0.0	6.55	0.0	0.0	0.0	0.0	0.0	0.0	0	0
1081	881	1	1	1.0	0.0	0.0	0.0	31.05882353	0.0	0.0	0.0	0.0	0.0	0.0	0	0
1082	882	1	1	1.0	0.0	0.0	0.0	32.75	0.0	0.0	0.0	0.0	0.0	0.0	0	0
1083	883	1	1	1.0	0.0	0.0	0.0	528.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0
1084	884	1	32	16.5	0.0	49.12109375	24.56054688	7.705882353	0.0	0.001056513	0.000528257	0.0	-4.99e-05	-2.49e-05	0	979
1085	885	12	1	6.5	28.55555556	0.0	14.27777778	34.5	0.005699763	0.0	0.002849881	-1.39e-05	0.0	-6.95e-06	988	0
1086	886	1	1	1.0	0.0	0.0	0.0	20.51351351	0.0	0.0	0.0	0.0	0.0	0.0	0	0
1087	887	1	1	1.0	0.0	0.0	0.0	36.14285714	0.0	0.0	0.0	0.0	0.0	0.0	0	0
1088	888	1	1	1.0	0.0	0.0	0.0	151.8	0.0	0.0	0.0	0.0	0.0	0.0	0	0
1089	889	1	32	16.5	0.0	49.12109375	24.56054688	42.16666667	0.0	0.001056513	0.000528257	0.0	-4.99e-05	-2.49e-05	0	979
1090	890	1	3	2.0	0.0	10.66666667	5.333333333	3.616438356	0.0	0.0	0.0	0.0	0.0	0.0	0	0
1091	891	4	7	5.5	20.75	13.06122449	16.90561224	6.43902439	-0.21300138300000002	-0.22705667300000001	-0.22002902800000002	-0.0056216930000000005	0.0	-0.002810847	48	30
1092	892	5	4	4.5	2.24	2.75	2.495	3.5675675680000003	0.0	0.0	0.0	0.0	0.0	0.0	0	0
1093	893	1	2	1.5	0.0	4.0	2.0	5.333333333	0.0	0.0	0.0	0.0	0.0	0.0	0	0
1094	894	2	1	1.5	49.0	0.0	24.5	1.4155495980000001	0.736842105	0.0	0.36842105299999994	0.0	0.0	0.0	19	0
1095	895	4	6	5.0	8.75	138.66666669999998	73.70833333	2.5526315790000003	0.167456556	0.556187864	0.36182221	0.0	0.007622487	0.0038112429999999997	27	56
1096	896	6	6	6.0	138.66666669999998	26.22222222	82.44444444	1.265384615	0.556187864	0.21245948899999997	0.384323676	0.007622487	0.0	0.0038112429999999997	56	42
1097	897	4	6	5.0	8.75	26.22222222	17.48611111	1.4858757059999999	0.167456556	0.21245948899999997	0.189958022	0.0	0.0	0.0	27	42
1098	898	4	8	6.0	26.75	3.0	14.875	4.512820513	0.09760619400000001	-1.0	-0.451196903	-0.0031689459999999997	0.0	-0.0015844729999999999	95	3
1099	899	1	1	1.0	0.0	0.0	0.0	0.7637795279999999	0.0	0.0	0.0	0.0	0.0	0.0	0	0
1100	900	1	2	1.5	0.0	0.0	0.0	1.837988827	0.0	0.0	0.0	0.0	0.0	0.0	0	0
1101	901	1	2	1.5	0.0	0.0	0.0	1.7189542480000002	0.0	0.0	0.0	0.0	0.0	0.0	0	0
1102	902	1	10	5.5	0.0	60.36	30.18	2.966292135	0.0	-0.243409173	-0.12170458599999999	0.0	0.005426586999999999	0.002713293	0	79
1103	903	5	5	5.0	6.4	47.36	26.88	6.857142857	0.19486692	-0.08742529	0.053720815	0.0	-0.0070397490000000005	-0.003519874	25	73
1104	904	2	1	1.5	1.0	0.0	0.5	5.076923077	0.0	0.0	0.0	0.0	0.0	0.0	0	0
1105	905	1	11	6.0	0.0	11.17355372	5.58677686	1.142857143	0.0	0.029850746	0.014925373	0.0	0.00371308	0.00185654	0	75
1106	906	2	11	6.5	1.0	11.17355372	6.08677686	2.445012788	0.0	0.029850746	0.014925373	0.0	0.00371308	0.00185654	0	75
1107	907	2	10	6.0	0.0	23.04	11.52	0.016538316	-2.01e-14	-0.335802469	-0.167901235	0.0	0.0	0.0	1	45
1108	908	10	4	7.0	23.04	11.0	17.02	11.73333333	-0.335802469	-0.162162162	-0.248982316	0.0	0.0	0.0	45	37
1109	909	2	4	3.0	0.0	11.0	5.5	0.094744726	-2.01e-14	-0.162162162	-0.081081081	0.0	0.0	0.0	1	37
1110	910	2	2	2.0	1.0	4.0	2.5	0.358078603	0.0	-0.0035906640000000004	-0.0017953320000000002	0.0	0.0	0.0	0	1114
1111	911	2	1	1.5	4.0	0.0	2.0	0.148666968	-0.0035906640000000004	0.0	-0.0017953320000000002	0.0	0.0	0.0	1114	0
1112	912	1	1	1.0	0.0	0.0	0.0	0.07096424700000001	0.0	0.0	0.0	0.0	0.0	0.0	0	0
1113	913	2	1	1.5	1.0	0.0	0.5	0.17841150100000003	0.0	0.0	0.0	0.0	0.0	0.0	0	0
1114	914	2	1	1.5	4.0	0.0	2.0	0.137965016	-0.0035906640000000004	0.0	-0.0017953320000000002	0.0	0.0	0.0	1114	0
1115	915	1	1	1.0	0.0	0.0	0.0	0.024072032	0.0	0.0	0.0	0.0	0.0	0.0	0	0
1116	916	5	1	3.0	2.56	0.0	1.28	1.530054645	-0.002621161	0.0	-0.0013105810000000001	5.91e-07	0.0	2.96e-07	1620	0
1117	917	1	1	1.0	0.0	0.0	0.0	1.7087378640000002	0.0	0.0	0.0	0.0	0.0	0.0	0	0
1118	918	5	1	3.0	2.56	0.0	1.28	1.76	-0.002621161	0.0	-0.0013105810000000001	5.91e-07	0.0	2.96e-07	1620	0
1119	919	2	1	1.5	0.0	0.0	0.0	0.066295547	0.0	0.0	0.0	0.0	0.0	0.0	10	0
1120	920	1	4	2.5	0.0	12.75	6.375	3.473684211	0.0	0.7	0.35	0.0	0.0	0.0	0	10
1121	921	4	4	4.0	12.75	58.0	35.375	1.395744681	0.7	-0.11821239800000001	0.290893801	0.0	-0.017073171	-0.008536585	10	61
1122	922	2	4	3.0	0.0	12.75	6.375	0.35667293200000005	0.0	0.7	0.35	0.0	0.0	0.0	10	10
1123	923	1	4	2.5	0.0	58.0	29.0	2.408060453	0.0	-0.11821239800000001	-0.059106199000000005	0.0	-0.017073171	-0.008536585	0	61
1124	924	2	2	2.0	1.0	4.0	2.5	2.933333333	2.0	0.0	1.0	0.0	0.0	0.0	1	0
1125	925	22	11	16.5	43.83471074	46.01652893	44.92561983	1.4873239440000001	0.069440525	-0.537254902	-0.233907189	0.000246344	0.0	0.000123172	158	30
1126	926	1	1	1.0	0.0	0.0	0.0	1.6815286619999998	0.0	0.0	0.0	0.0	0.0	0.0	0	0
1127	927	4	1	2.5	28.75	0.0	14.375	1.6346749230000002	0.271328671	0.0	0.135664336	-0.00393092	0.0	-0.00196546	53	0
1128	928	12	1	6.5	16.0	0.0	8.0	3.744680851	0.017326852	0.0	0.008663426	-0.005600085	0.0	-0.002800043	83	0
1129	929	1	1	1.0	0.0	0.0	0.0	1.842696629	0.0	0.0	0.0	0.0	0.0	0.0	0	0
1130	930	12	1	6.5	16.0	0.0	8.0	2.9968652039999997	0.017326852	0.0	0.008663426	-0.005600085	0.0	-0.002800043	83	0
1131	931	1	1	1.0	0.0	0.0	0.0	0.033324854	0.0	0.0	0.0	0.0	0.0	0.0	0	0
1132	932	8	7	7.5	19.4375	1.6326530609999999	10.53507653	0.6423841060000001	-0.086956522	0.0	-0.043478261	0.0	0.0	0.0	30	0
1133	933	7	4	5.5	1.6326530609999999	2.0	1.8163265309999999	1.8483146069999998	0.0	0.0	0.0	0.0	0.0	0.0	0	0
1134	934	8	4	6.0	19.4375	2.0	10.71875	1.598784195	-0.086956522	0.0	-0.043478261	0.0	0.0	0.0	30	0
1135	935	48	2	25.0	51.55555556	4.0	27.77777778	3.124260355	-0.18984525100000002	-0.8	-0.49492262600000003	-0.00686445	0.0	-0.003432225	80	5
1136	936	1	1	1.0	0.0	0.0	0.0	2.94972067	0.0	0.0	0.0	0.0	0.0	0.0	0	0
1137	937	3	3	3.0	3.5555555560000003	24.0	13.77777778	3.069767442	-0.4	-0.428571429	-0.41428571399999997	0.0	0.0	0.0	5	21
1138	938	1	2	1.5	0.0	4.0	2.0	3.105882353	0.0	0.11428571400000001	0.057142857000000005	0.0	0.0	0.0	0	35
1139	939	3	2	2.5	11.55555556	49.0	30.27777778	0.34635691700000004	-0.15555555599999998	0.0	-0.07777777799999999	0.0	0.0	0.0	45	0
1140	940	2	5	3.5	49.0	8.64	28.82	0.409956076	0.0	-0.016666667	-0.008333333	0.0	-0.005160611	-0.002580305	0	60
1141	941	5	3	4.0	8.64	6.222222222	7.431111111	3.940298507	-0.016666667	-0.333333333	-0.175	-0.005160611	0.0	-0.002580305	60	15
1142	942	3	5	4.0	11.55555556	8.64	10.09777778	0.427150886	-0.15555555599999998	-0.016666667	-0.08611111099999999	0.0	-0.005160611	-0.002580305	45	60
1143	943	2	3	2.5	49.0	6.222222222	27.61111111	0.7615384620000001	0.0	-0.333333333	-0.166666667	0.0	0.0	0.0	0	15
1144	944	1	1	1.0	0.0	0.0	0.0	0.803680982	0.0	0.0	0.0	0.0	0.0	0.0	0	0
1145	945	31	2	16.5	12.22060354	16.0	14.11030177	3.882352941	0.024468641	0.42105263200000004	0.222760636	-0.000290875	0.0	-0.000145437	77	19
1146	946	2	5	3.5	16.0	16.64	16.32	2.523076923	0.42105263200000004	-0.488888889	-0.033918129	0.0	0.0	0.0	19	15
1147	947	31	5	18.0	12.22060354	16.64	14.43030177	3.354385965	0.024468641	-0.488888889	-0.232210124	-0.000290875	0.0	-0.000145437	77	15
1148	948	1	1	1.0	0.0	0.0	0.0	0.115392541	0.0	0.0	0.0	0.0	0.0	0.0	0	0
1149	949	1	2	1.5	0.0	1.0	0.5	2.588235294	0.0	0.0	0.0	0.0	0.0	0.0	0	0
1150	950	1	2	1.5	0.0	1.0	0.5	0.23492189	0.0	0.0	0.0	0.0	0.0	0.0	0	0
1151	951	4	5	4.5	1.0	221.76	111.38	0.495774648	-0.088888889	0.011051143999999999	-0.038918873	0.0	0.0	0.0	15	2594
1152	952	1	1	1.0	0.0	0.0	0.0	0.37000700799999997	0.0	0.0	0.0	0.0	0.0	0.0	0	0
1153	953	1	1	1.0	0.0	0.0	0.0	1.6048632219999999	0.0	0.0	0.0	0.0	0.0	0.0	0	0
1154	954	8	4	6.0	2.9375	14.75	8.84375	3.473684211	0.043532082	0.479859895	0.261695988	0.00122608	0.0	0.00061304	56	15
1155	955	4	6	5.0	14.75	12.55555556	13.65277778	2.7563025210000003	0.479859895	-0.172357724	0.153751086	0.0	0.002592593	0.001296296	15	45
1156	956	8	6	7.0	2.9375	12.55555556	7.746527778	3.342657343	0.043532082	-0.172357724	-0.064412821	0.00122608	0.002592593	0.001909336	56	45
1157	957	2	1	1.5	1.0	0.0	0.5	31.05882353	-0.015267176	0.0	-0.007633588	0.0	0.0	0.0	131	0
1158	958	6	2	4.0	36.55555556	4.0	20.27777778	5.677419355	0.0033687290000000004	0.17391304300000002	0.088640886	-0.005525082	0.0	-0.002762541	97	23
1159	959	6	2	4.0	89.88888889	9.0	49.44444444	4.093023256	-0.035360159	0.545454545	0.255047193	-0.01874035	0.0	-0.009370175	70	11
1160	960	2	1	1.5	9.0	0.0	4.5	0.270850537	0.545454545	0.0	0.272727273	0.0	0.0	0.0	11	0
1161	961	6	1	3.5	89.88888889	0.0	44.94444444	0.707623982	-0.035360159	0.0	-0.01768008	-0.01874035	0.0	-0.009370175	70	0
1162	962	4	2	3.0	70.0	1.0	35.5	4.030534351	0.501796076	-0.4	0.050898038	0.0	0.0	0.0	37	5
1163	963	2	1	1.5	1.0	0.0	0.5	1.735449735	-0.4	0.0	-0.2	0.0	0.0	0.0	5	0
1164	964	1	4	2.5	0.0	14.0	7.0	0.8628659479999999	0.0	0.16401468800000002	0.08200734400000001	0.0	0.0	0.0	0	40
1165	965	4	1	2.5	70.0	0.0	35.0	2.941538462	0.501796076	0.0	0.250898038	0.0	0.0	0.0	37	0
1166	966	2	4	3.0	1.0	14.0	7.5	1.178997613	-0.4	0.16401468800000002	-0.117992656	0.0	0.0	0.0	5	40
1167	967	1	1	1.0	0.0	0.0	0.0	3.52	0.0	0.0	0.0	0.0	0.0	0.0	0	0
1168	968	2	2	2.0	4.0	0.0	2.0	0.041666667000000004	0.0	0.0	0.0	0.0	0.0	0.0	0	0
1169	969	2	5	3.5	0.0	0.96	0.48	0.399271845	0.0	-0.075	-0.0375	0.0	0.0	0.0	0	30
1170	970	2	5	3.5	4.0	0.96	2.48	0.16687817300000002	0.0	-0.075	-0.0375	0.0	0.0	0.0	0	30
1171	971	3	3	3.0	50.66666667	2.666666667	26.66666667	0.28100053199999997	0.079165679	0.006599011	0.042882345	0.0	-0.000240428	-0.000120214	113	471
1172	972	5	4	4.5	6.4	2.0	4.2	3.969924812	-0.045152722	0.0	-0.022576361	0.002214577	0.0	0.0011072880000000001	50	1
1173	973	20	2	11.0	2.59	1.0	1.795	2.3783783780000003	-0.020013052	2.0	0.989993474	0.0	0.0	0.0	24	1
1174	974	1	1	1.0	0.0	0.0	0.0	0.655086849	0.0	0.0	0.0	0.0	0.0	0.0	0	0
