	ODPnumbO	ODPnumbD	ODPnumbAvg	VarO	VarD	VarAvg	spd	FrstDrvO	FrstDrvD	FrstDrvAvg	scndDrvO	scndDrvD	scndDrAvg	OTime	Dtime
246	-0.4021663943916209	0.4737414002507843	0.024889512268553567	-0.018779752302809018	0.14003923414022348	0.045903845487879374	-0.29604084607489833	-0.01859098124486807	0.2874785156986223	0.1867437728013537	0.07116226551155069	0.10730611409045002	0.12737750967283118	-0.37485035374882475	-0.0568311158533294
158	-0.4021663943916209	-0.6508672650329766	-0.726491990178345	0.19530089502153802	-0.5916178080718255	-0.08986084679464329	-0.3277041734332724	-2.385602813272483	-0.014965628990466995	-1.7551129370121563	0.07116226551155069	0.10730611409045002	0.12737750967283118	-0.31330578998098674	-0.4128497070458803
17	-0.4021663943916209	0.1925892339298441	-0.16295586334317105	-0.018779752302809018	-0.30581427595774385	-0.15390079598451248	-0.32007887138761837	-0.621103084364565	-0.03414995935217535	-0.47803536842593164	0.07116226551155069	-1.5248396231147863	-1.2355018448513466	-0.18142458190704816	0.27281572784347696
220	4.00158800474368	-0.6508672650329766	2.4668793952209738	1.0760691353125005	-0.5916178080718255	0.700556513342449	0.13724395506050474	-0.049807578984611245	-0.014965628990466995	-0.04685556155004416	0.0947313923748254	0.10730611409045002	0.13988846420714957	5.331209915583584	-0.4128497070458803
131	0.3749667348675498	0.4737414002507843	0.5884256391037275	-0.11012082849453042	-0.3324892722883914	-0.24782605479632058	-0.32249424045864045	0.21703591581465093	0.003210187661688638	0.16096389477773726	1.1482144508358716	0.10730611409045002	0.6990979217122534	0.06475367316430386	-0.004087620861840382
43	0.3749667348675498	-0.3697150987120364	0.024889512268553567	0.24763171992304506	-0.5916178080718255	-0.04289821738873923	-0.33322021810141056	0.7301576597183552	-0.014965628990466995	0.5235631760300051	0.07116226551155069	0.10730611409045002	0.12737750967283118	-0.102295857062685	-0.28099096956715774
223	-0.6612107708113445	3.8475673961020673	2.0911886439975245	-0.3993675697683149	0.7098266496798542	-0.04029821039428537	0.11931353853019493	-0.01859098124486807	0.31194241399964207	0.20379234987137076	0.07116226551155069	1.2266129054315749	1.0620246225488355	-0.37485035374882475	0.4574179603136885
101	-0.6612107708113445	-0.08856293239109617	-0.5386466145666203	-0.3993675697683149	-0.4645940160052446	-0.5666026907779005	-0.32731683770581377	-0.01859098124486807	-0.27578858977644755	-0.20578982214525865	0.07116226551155069	0.10730611409045002	0.12737750967283118	-0.37485035374882475	-0.14913223208843518
344	-0.4021663943916209	-0.6508672650329766	-0.726491990178345	-0.018779752302809018	-0.5916178080718255	-0.28198069436425083	-0.29432487123331846	-0.34997263762931974	-0.014965628990466995	-0.2663778769436683	0.07116226551155069	0.10730611409045002	0.12737750967283118	-0.023167132218321857	-0.4128497070458803
76	-0.14312201797189733	-0.6508672650329766	-0.5386466145666203	0.2560892270835529	-0.5916178080718255	-0.035308297389880755	-0.3274292541118335	0.04667017723986304	-0.014965628990466995	0.023702349759287093	0.07116226551155069	0.10730611409045002	0.12737750967283118	-0.014375051680059286	-0.4128497070458803
221	-0.6612107708113445	-0.3697150987120364	-0.726491990178345	-0.3993675697683149	-0.5439838860528119	-0.6021804403135967	-0.32968579666462716	-0.01859098124486807	1.144247530637942	0.7838150720875916	0.07116226551155069	0.10730611409045002	0.12737750967283118	-0.37485035374882475	-0.37329208580226353
113	-0.6612107708113445	-0.3697150987120364	-0.726491990178345	-0.3993675697683149	-0.5439838860528119	-0.6021804403135967	-0.33443969226561054	-0.01859098124486807	-0.014965628990466995	-0.024025657750029676	0.07116226551155069	0.10730611409045002	0.12737750967283118	-0.37485035374882475	-0.4128497070458803
357	-0.6612107708113445	0.4737414002507843	-0.16295586334317105	-0.3993675697683149	-0.484917822749235	-0.5757105946484508	-0.33467599493691996	-0.01859098124486807	0.007363245583987727	-0.008464953659308105	0.07116226551155069	0.09832038864868693	0.11989063924284536	-0.37485035374882475	2.9363622249136725
312	0.11592235844782624	-0.6508672650329766	-0.3508012389548957	-0.18528692244396783	-0.5916178080718255	-0.43140724247394563	1.1436293356005927	0.6012595983393034	-0.014965628990466995	0.4292950407196604	0.07116226551155069	0.10730611409045002	0.12737750967283118	-0.31330578998098674	-0.4128497070458803
396	-0.4021663943916209	-0.6508672650329766	-0.726491990178345	0.19530089502153802	-0.5916178080718255	-0.08986084679464329	-0.3277041734332724	-2.385602813272483	-0.014965628990466995	-1.7551129370121563	0.07116226551155069	0.10730611409045002	0.12737750967283118	-0.31330578998098674	-0.4128497070458803
62	0.11592235844782624	-0.08856293239109617	0.024889512268553567	-0.3517940925851266	2.2452468812722466	0.6904777934286367	-0.2821613205550331	0.04384550651137448	1.2496305440430941	0.9029173567801156	0.07116226551155069	0.10730611409045002	0.12737750967283118	-0.102295857062685	-0.12276048459269068
313	-0.4021663943916209	-0.6508672650329766	-0.726491990178345	-0.37558083117672075	-0.5916178080718255	-0.6021804403135967	1.5138109357312275	-0.01859098124486807	-0.014965628990466995	-0.024025657750029676	0.07116226551155069	0.10730611409045002	0.12737750967283118	-0.37485035374882475	-0.4128497070458803
295	0.6340111112872734	-0.6508672650329766	0.024889512268553567	0.43845422279386287	-0.5916178080718255	0.12834935039747394	-0.25085324310873386	0.6027496244759788	-0.014965628990466995	0.4303847532380427	0.07116226551155069	0.10730611409045002	0.12737750967283118	-0.023167132218321857	-0.4128497070458803
162	2.188277369805615	-0.6508672650329766	1.1519617659389014	7.975546641895888	-0.5916178080718255	6.892272503801703	-0.32757400062375247	-0.2576258238277276	-0.014965628990466995	-0.19884107992836111	0.28935608655039435	0.10730611409045002	0.24319906685320147	2.5441203849543492	-0.4128497070458803
125	-0.6612107708113445	-0.08856293239109617	-0.5386466145666203	-0.3993675697683149	-0.4222527519830509	-0.5476278909942207	-0.32216934970195543	-0.01859098124486807	0.08163546836974199	0.04329440367565264	0.07116226551155069	0.10730611409045002	0.12737750967283118	-0.37485035374882475	0.536533202800922
0	-0.14312201797189733	0.1925892339298441	0.024889512268553567	0.19265792409334617	-0.17482099040545643	0.09455048818273208	-0.3071685007595473	-0.3312151849122069	0.058543276273529975	-0.20143241649095592	0.07116226551155069	-1.8482643922712587	-1.505569351464929	0.09112991477909158	0.2068863591041157
135	-0.6612107708113445	-0.6508672650329766	-0.9143373657900696	-0.3993675697683149	-0.5916178080718255	-0.6235270900435531	-0.3287281616286245	-0.01859098124486807	-0.014965628990466995	-0.024025657750029676	0.07116226551155069	0.10730611409045002	0.12737750967283118	-0.37485035374882475	-0.4128497070458803
356	0.11592235844782624	-0.3697150987120364	-0.16295586334317105	1.0040500071357379	-0.5439838860528119	0.6572718937538305	-0.333370545641309	-1.7873151601945587	0.021259781650201502	-1.2923170204873966	0.07116226551155069	0.10730611409045002	0.12737750967283118	-0.21659290406009843	0.8529941727498561
380	-0.6612107708113445	-0.08856293239109617	-0.5386466145666203	-0.3993675697683149	-0.4645940160052446	-0.5666026907779005	-0.04883773645159473	-0.01859098124486807	-0.28951611430289176	-0.2153563560929982	0.07116226551155069	0.10730611409045002	0.12737750967283118	-0.37485035374882475	-0.16231810583630746
153	-0.6612107708113445	-0.6508672650329766	-0.9143373657900696	-0.3993675697683149	-0.5916178080718255	-0.6235270900435531	-0.04420499724910024	-0.01859098124486807	-0.014965628990466995	-0.024025657750029676	0.07116226551155069	0.10730611409045002	0.12737750967283118	-0.37485035374882475	-0.4128497070458803
28	0.3749667348675498	-0.6508672650329766	-0.16295586334317105	0.9479133040595757	-0.5916178080718255	0.585547150661177	-0.3061957087186142	0.5529295753593861	-0.014965628990466995	0.39394942608710565	3.6190087041584613	0.10730611409045002	2.010643943179046	0.082337834240829	-0.4128497070458803
25	0.11592235844782624	-0.08856293239109617	0.024889512268553567	-0.2863805614582428	2.2452468812722466	0.7491810801860168	-0.29717518917063684	0.47848150333180944	1.2496305440430941	1.2207834689894859	0.07116226551155069	0.10730611409045002	0.12737750967283118	-0.286929548366199	-0.12276048459269068
150	-0.14312201797189733	-0.6508672650329766	-0.5386466145666203	-0.20907366103556194	-0.5916178080718255	-0.452753892203902	-0.33021178496178916	3.2952255825996484	-0.014965628990466995	2.3994965341863566	0.07116226551155069	0.10730611409045002	0.12737750967283118	-0.348474112134037	-0.4128497070458803
10	0.11592235844782624	-0.3697150987120364	-0.16295586334317105	-0.3517940925851266	-0.40108211999577104	-0.4954471916638148	-0.3246670224462124	-0.01859098124486847	0.6805622664388146	0.46067878063724754	0.07116226551155069	0.10730611409045002	0.12737750967283118	-0.1990087429835733	-0.28099096956715774
120	5.037765510422574	0.4737414002507843	3.969642400114771	0.012156497563585998	-0.3324892722883914	-0.13809216949928288	-0.3337566352015566	0.86765170327223	0.003210187661688638	0.6367843793955895	0.07116226551155069	0.10730611409045002	0.12737750967283118	-0.12867209867747273	-0.004087620861840382
49	-0.4021663943916209	0.1925892339298441	-0.16295586334317105	-0.18528692244396783	2.504587123164059	0.95612498997322	-0.2879164937737721	-1.012735950398223	1.4824718177031448	0.2924625681876816	0.07116226551155069	0.10730611409045002	0.12737750967283118	-0.286929548366199	-0.13594635834056293
142	2.188277369805615	-0.3697150987120364	1.339807141550626	7.975546641895888	-0.5916178080718255	6.892272503801703	-0.31860886130919946	-0.2576258238277276	-0.014965628990466995	-0.19884107992836111	0.28935608655039435	0.10730611409045002	0.24319906685320147	2.5441203849543492	-0.4128497070458803
179	-0.6612107708113445	-0.3697150987120364	-0.726491990178345	-0.3993675697683149	-0.5439838860528119	-0.6021804403135967	-0.2860375338711317	-0.01859098124486807	-0.2824763582692399	-0.2104504419315611	0.07116226551155069	0.10730611409045002	0.12737750967283118	-0.37485035374882475	-0.24143334832354096
71	-0.14312201797189733	-0.3697150987120364	-0.3508012389548957	-0.251361196314793	-0.5916178080718255	-0.4907034917285682	-0.2734257897765901	-0.051079378702199446	-0.014965628990466995	-0.04778568028504303	0.07116226551155069	0.10730611409045002	0.12737750967283118	0.07354575370256643	0.998038783976451
107	0.11592235844782624	-0.3697150987120364	-0.16295586334317105	-0.37558083117672075	-0.40108211999577104	-0.5167938413937712	-0.3035164003720837	0.041660228404338306	-0.014965628990466995	0.02003838166271876	0.07116226551155069	0.10730611409045002	0.12737750967283118	-0.1990087429835733	-0.4128497070458803
310	-0.14312201797189733	0.1925892339298441	0.024889512268553567	-0.3782238021286993	-0.16291250990070302	-0.41243244273295915	0.27987226859651054	-0.10123961262887848	0.6355280854211605	0.3688508995160523	0.7569851939669934	0.10730611409045002	0.49142559921636064	-0.014375051680059286	-0.3205485908107745
9	0.6340111112872734	0.4737414002507843	0.7762710147154521	-0.2487182253628144	-0.28676070715013835	-0.3517130834678773	-0.3262630758483742	0.05259779147206415	0.06903532500899912	0.08657662694689336	-0.5131383501640335	0.10730611409045002	-0.18278054623577464	0.17025863962345472	-0.12276048459269068
47	0.3749667348675498	-0.3697150987120364	0.024889512268553567	-0.24713244278211252	-0.40108211999577104	-0.40152193285200666	-0.3190750731999244	0.061452897533096774	0.6805622664388146	0.51921796311585	0.07116226551155069	0.10730611409045002	0.12737750967283118	-0.18142458190704816	-0.28099096956715774
169	-0.6612107708113445	-0.6508672650329766	-0.9143373657900696	-0.3993675697683149	-0.5916178080718255	-0.6235270900435531	-0.284958811387242	-0.01859098124486807	-0.014965628990466995	-0.024025657750029676	0.07116226551155069	0.10730611409045002	0.12737750967283118	-0.37485035374882475	-0.4128497070458803
381	2.188277369805615	-0.6508672650329766	1.1519617659389014	7.975546641895888	-0.5916178080718255	6.892272503801703	-0.32757400062375247	-0.2576258238277276	-0.014965628990466995	-0.19884107992836111	0.28935608655039435	0.10730611409045002	0.24319906685320147	2.5441203849543492	-0.4128497070458803
365	-0.6612107708113445	-0.3697150987120364	-0.726491990178345	-0.3993675697683149	0.17052494423239223	-0.28198069436425083	-0.23960042486112074	-0.01859098124486807	-0.014965628990466995	-0.024025657750029676	0.07116226551155069	0.10730611409045002	0.12737750967283118	-0.37485035374882475	-0.4128497070458803
37	-0.14312201797189733	0.1925892339298441	0.024889512268553567	-0.251361196314793	-0.17482099040545643	-0.3039203065914497	-0.2842175313298001	-0.8470451222059971	0.058543276273529975	-0.5786787969791622	0.07116226551155069	-1.8482643922712587	-1.505569351464929	-0.286929548366199	0.2068863591041157
326	-0.6612107708113445	-0.3697150987120364	-0.726491990178345	-0.3993675697683149	-0.5439838860528119	-0.6021804403135967	-0.0632507028702222	-0.01859098124486807	-1.753785367563671	-1.2357867537182228	0.07116226551155069	0.10730611409045002	0.12737750967283118	-0.37485035374882475	-0.3864779595501358
230	0.11592235844782624	0.4737414002507843	0.4005802634920028	-0.04851317554230166	-0.2410321420118853	-0.15155266451421728	-0.32074047802701194	0.6843398046235062	-0.1266329508056503	0.4122352863652941	0.07116226551155069	0.10730611409045002	0.12737750967283118	-0.3220978705192493	-0.12276048459269068
73	-0.14312201797189733	-0.08856293239109617	-0.16295586334317105	0.04465155068739779	-0.2952289599641039	-0.09223269695438645	-0.3216025476461803	-0.7549946613628014	-0.884375498277069	-1.1684666922925404	0.07116226551155069	0.10730611409045002	0.12737750967283118	-0.21659290406009843	-0.28099096956715774
227	-0.4021663943916209	0.7548935665717246	0.2127348878802782	-0.37558083117672075	0.7209613766638112	-0.013961647659924364	2.401366555595299	3.2952255825996484	-0.061929543459890796	2.3667679866515083	0.07116226551155069	0.16110308210013724	0.1722990606242561	-0.36605827321056217	5.191146635799828
166	1.1520998641267204	-0.6508672650329766	0.4005802634920028	0.2666611107963204	-0.5916178080718255	-0.0258208976047741	-0.30198675282513565	0.14681555462434553	-0.014965628990466995	0.09694253787794341	3.4069184209200505	0.10730611409045002	1.8980620993171946	0.16146655908519214	-0.4128497070458803
173	-0.6612107708113445	-0.3697150987120364	-0.726491990178345	-0.3993675697683149	0.17052494423239223	-0.28198069436425083	-0.1476291337506717	-0.01859098124486807	-0.014965628990466995	-0.024025657750029676	0.07116226551155069	0.10730611409045002	0.12737750967283118	-0.37485035374882475	-0.4128497070458803
215	1.1520998641267204	0.4737414002507843	1.1519617659389014	-0.3042206154019384	-0.2410321420118853	-0.3810291491112485	0.271450406282374	-0.09923258637171979	0.7949732075831621	0.4814339676768	0.07116226551155069	0.10730611409045002	0.12737750967283118	-0.12867209867747273	-0.24143334832354096
138	-0.14312201797189733	-0.3697150987120364	-0.3508012389548957	-0.3147924992098528	-0.40108211999577104	-0.4622412920743952	-0.32778518661530637	0.07345947959832774	-0.014965628990466995	0.04329440367565264	0.07116226551155069	0.10730611409045002	0.12737750967283118	0.2581794450060804	-0.4128497070458803
205	-0.6612107708113445	-0.6508672650329766	-0.9143373657900696	-0.3993675697683149	-0.5916178080718255	-0.6235270900435531	-0.2899401731851241	-0.01859098124486807	-0.014965628990466995	-0.024025657750029676	0.07116226551155069	0.10730611409045002	0.12737750967283118	-0.37485035374882475	-0.4128497070458803
15	0.6340111112872734	-0.3697150987120364	0.2127348878802782	0.977620297615952	0.17052494423239223	0.9537531398134769	-0.3090996915939868	0.32920553624974136	-0.6472637163766575	-0.21030901487052844	2.1434093883109546	0.10730611409045002	1.2273669020509106	0.3548923309269687	-0.12276048459269068
212	-0.6612107708113445	-0.6508672650329766	-0.9143373657900696	-0.3993675697683149	-0.5916178080718255	-0.6235270900435531	-0.09992655493072103	-0.01859098124486807	-0.014965628990466995	-0.024025657750029676	0.07116226551155069	0.10730611409045002	0.12737750967283118	-0.37485035374882475	-0.4128497070458803
174	-0.6612107708113445	-0.6508672650329766	-0.9143373657900696	-0.3993675697683149	-0.5916178080718255	-0.6235270900435531	-0.26055264199890754	-0.01859098124486807	-0.014965628990466995	-0.024025657750029676	0.07116226551155069	0.10730611409045002	0.12737750967283118	-0.37485035374882475	-0.4128497070458803
258	-0.6612107708113445	0.1925892339298441	-0.3508012389548957	-0.3993675697683149	2.218783591049977	0.6359252440238742	-0.19002225568109155	-0.01859098124486807	-1.8711290316390314	-1.3175620417043858	0.07116226551155069	0.10730611409045002	0.12737750967283118	-0.37485035374882475	-0.1755039795841797
268	-0.14312201797189733	2.4418065644973663	1.5276525171623507	0.19265792409334617	4.267042237867562	2.085125575501166	-0.1780985138660122	-0.5165219679941994	-0.12190581980784154	-0.46270708496046126	0.07116226551155069	-3.160734786981925	-2.6015122217242057	-0.2341770651366236	0.49697558155730526
387	-0.6612107708113445	1.317197899213605	0.4005802634920028	-0.3993675697683149	0.7421320084605555	-0.0258208976047741	-0.33657437509443544	-0.01859098124486807	0.158617998176109	0.09694253787794341	0.07116226551155069	2.2278277986732116	1.8980620993171946	-0.37485035374882475	0.39148859157432725
271	-0.4021663943916209	-0.6508672650329766	-0.726491990178345	-0.37558083117672075	-0.5916178080718255	-0.6021804403135967	1.22284917605127	-0.01859098124486807	-0.014965628990466995	-0.024025657750029676	0.07116226551155069	0.10730611409045002	0.12737750967283118	-0.37485035374882475	-0.4128497070458803
117	-0.4021663943916209	-0.3697150987120364	-0.5386466145666203	-0.37558083117672075	-0.5439838860528119	-0.5808337905836404	-0.3284851242341727	-0.01859098124486807	-0.014965628990466995	-0.024025657750029676	0.07116226551155069	0.10730611409045002	0.12737750967283118	-0.37485035374882475	-0.4128497070458803
91	0.3749667348675498	-0.08856293239109617	0.2127348878802782	0.33897279611476644	-0.2952289599641039	0.17189651584658497	-0.3182064890692097	-0.00203246784357587	-0.04906013342971142	-0.03567579793763119	-5.462907694557332	0.10730611409045002	-2.810215302390261	0.07354575370256643	0.25962985409560474
311	-0.6612107708113445	-0.3697150987120364	-0.726491990178345	-0.3993675697683149	-0.5439838860528119	-0.6021804403135967	-0.0005683375215694196	-0.01859098124486807	-0.014965628990466995	-0.024025657750029676	0.07116226551155069	0.10730611409045002	0.12737750967283118	-0.37485035374882475	-0.4128497070458803
374	0.8930554877069969	-0.6508672650329766	0.2127348878802782	-0.2168407593453592	-0.5916178080718255	-0.4597242268043743	-0.30282299432148	-0.004920117655860291	-0.014965628990466995	-0.014027627793626816	0.07651326150544377	0.10730611409045002	0.13021792323508458	5.128992063203545	-0.4128497070458803
239	-0.6612107708113445	-0.08856293239109617	-0.5386466145666203	-0.3993675697683149	0.29754873644187496	-0.22505629509859829	2.1307802689562783	-0.01859098124486807	2.0716180572973775	1.4300876574118018	0.07116226551155069	0.10730611409045002	0.12737750967283118	-0.37485035374882475	-0.346920338306519
200	-0.4021663943916209	-0.6508672650329766	-0.726491990178345	-0.37558083117672075	-0.5916178080718255	-0.6021804403135967	-0.33256143910174923	-0.01859098124486807	-0.014965628990466995	-0.024025657750029676	0.07116226551155069	0.10730611409045002	0.12737750967283118	-0.37485035374882475	-0.4128497070458803
44	-0.4021663943916209	0.7548935665717246	0.2127348878802782	-0.3993675697683149	-0.2899363019672839	-0.48833164173959825	-0.3181153221628624	-0.01859098124486807	0.05974245504505672	0.028037444468290852	0.07116226551155069	-0.2641305461840786	-0.18278054623577464	-0.286929548366199	0.40467446532219953
244	-0.14312201797189733	3.566415229781127	2.279034019609249	1.1441274677571107	3.0881026678969756	2.410661983883001	-0.3234728678036805	0.04931509661647898	-0.4874896651623494	-0.30365923630363284	0.07116226551155069	-0.3682385319549407	-0.26971329144472256	-0.21659290406009843	0.24644398034773246
99	0.11592235844782624	-0.3697150987120364	-0.16295586334317105	-0.19123360709186635	0.17052494423239223	-0.09519750922713238	-0.3068394869720353	-0.3362872595237623	-0.6472637163766575	-0.6970096285110714	0.07116226551155069	0.10730611409045002	0.12737750967283118	-0.18142458190704816	-0.12276048459269068
296	-0.6612107708113445	-0.6508672650329766	-0.9143373657900696	-0.3993675697683149	-0.5916178080718255	-0.6235270900435531	0.24971656804603448	-0.01859098124486807	-0.014965628990466995	-0.024025657750029676	0.07116226551155069	0.10730611409045002	0.12737750967283118	-0.37485035374882475	-0.4128497070458803
335	0.3749667348675498	2.4418065644973663	1.9033432683857998	0.6891135881830318	1.6458533622154325	1.3559951763672662	0.33596038987880794	1.7061439562971514	-0.06280066085016067	1.2040040749528491	0.07116226551155069	0.1342933739166712	0.14990379526480602	-0.21659290406009843	7.577789784164707
358	-0.6612107708113445	-0.08856293239109617	-0.5386466145666203	-0.3993675697683149	-0.2952289599641039	-0.4907034917285682	-0.3299524891425584	-0.01859098124486807	0.2683824878196979	0.1734359991754781	0.07116226551155069	0.10730611409045002	0.12737750967283118	-0.37485035374882475	-0.004087620861840382
77	-0.6612107708113445	0.4737414002507843	-0.16295586334317105	-0.3993675697683149	0.7040248708453446	-0.04289821738873923	-0.2221793951323838	-0.01859098124486807	0.7707983932801393	0.5235631760300051	0.07116226551155069	0.10730611409045002	0.12737750967283118	-0.37485035374882475	-0.004087620861840382
319	2.188277369805615	-0.3697150987120364	1.339807141550626	2.026879766574285	-0.5439838860528119	1.5751778321419556	0.23241308911766048	-0.1204934866656132	-0.014965628990466995	-0.0985509015463049	-5.069736613824311	0.10730611409045002	-2.6015122217242057	0.2318032033912927	-0.4128497070458803
132	5.037765510422574	-0.3697150987120364	3.406106273279597	0.012156497563585998	-0.5439838860528119	-0.2328712941295161	-0.3288120604177974	0.86765170327223	-0.014965628990466995	0.6241178867063556	0.07116226551155069	0.10730611409045002	0.12737750967283118	-0.12867209867747273	-0.4128497070458803
65	0.11592235844782624	-0.6508672650329766	-0.3508012389548957	1.0040500071357379	-0.5916178080718255	0.6359252440238742	-0.2957853851610009	0.633466902963515	-0.014965628990466995	0.4528494879847427	0.07116226551155069	0.10730611409045002	0.12737750967283118	-0.102295857062685	-0.4128497070458803
336	-0.6612107708113445	-0.08856293239109617	-0.5386466145666203	-0.3993675697683149	0.2128662083022198	-0.2630058946232644	-0.324999627005026	-0.01859098124486807	4.62188700778435	3.2073372640239772	0.07116226551155069	0.10730611409045002	0.12737750967283118	-0.37485035374882475	-0.37329208580226353
320	0.11592235844782624	-0.6508672650329766	-0.3508012389548957	-0.2566471382187502	-0.5916178080718255	-0.4954471916638148	0.7205646493178574	1.1937809322355473	-0.014965628990466995	0.8626288038375974	0.07116226551155069	0.10730611409045002	0.12737750967283118	-0.30451370944272416	-0.4128497070458803
104	0.11592235844782624	0.4737414002507843	0.4005802634920028	-0.3517940925851266	0.06382495890980174	-0.2871038902994404	-0.3116205057446294	0.04384550651137448	0.3457667980089584	0.27302634674825754	0.07116226551155069	0.10730611409045002	0.12737750967283118	-0.102295857062685	0.12777111661688217
330	-0.14312201797189733	-0.3697150987120364	-0.3508012389548957	-0.20907366103556194	-0.5439838860528119	-0.43140724247394563	-0.30026307486143533	-4.989315827011643	3.4626738481559407	-1.2357867537182228	0.07116226551155069	0.10730611409045002	0.12737750967283118	-0.3572661926722996	-0.39966383329800803
160	-0.14312201797189733	-0.3697150987120364	-0.3508012389548957	-0.3359362668494683	-0.5439838860528119	-0.5452560410479441	-0.32721496033571895	-0.28020807865210484	-0.2824763582692399	-0.4017811402745296	0.07116226551155069	0.10730611409045002	0.12737750967283118	-0.20780082352183588	-0.24143334832354096
217	-0.14312201797189733	0.4737414002507843	0.2127348878802782	1.1441274677571107	-0.2410321420118853	0.9187446342563483	-0.3168599909961256	0.04931509661647898	0.010504152185841005	0.043386245472638266	0.07116226551155069	2.8794635629971728	2.442193393822119	-0.21659290406009843	2.27706853752006
214	-0.6612107708113445	1.317197899213605	0.4005802634920028	-0.3993675697683149	-0.40108211999577104	-0.5381404911237275	-0.23168794934855705	-0.01859098124486807	-0.0995938587329839	-0.08300198304400272	0.07116226551155069	0.10730611409045002	0.12737750967283118	-0.37485035374882475	-0.04364524210545715
152	0.11592235844782624	-0.6508672650329766	-0.3508012389548957	-0.0960866527254899	-0.5916178080718255	-0.35135730598660914	-0.30887167234479945	0.7583325201463201	-0.014965628990466995	0.5441685409276522	0.07116226551155069	0.10730611409045002	0.12737750967283118	-0.24296914567488614	-0.4128497070458803
359	-0.4021663943916209	-0.6508672650329766	-0.726491990178345	-0.37558083117672075	-0.5916178080718255	-0.6021804403135967	-0.33256143910174923	-0.01859098124486807	-0.014965628990466995	-0.024025657750029676	0.07116226551155069	0.10730611409045002	0.12737750967283118	-0.37485035374882475	-0.4128497070458803
63	-0.14312201797189733	0.4737414002507843	0.2127348878802782	1.0172648620145646	2.106367535085105	1.8568587346734544	-0.32251563525336846	1.1864332233376176	0.584808803708306	1.275230221612641	0.07116226551155069	2.3626524152649107	2.010643943179046	-0.18142458190704816	0.27281572784347696
126	-0.14312201797189733	0.4737414002507843	0.2127348878802782	-0.3147924992098528	-0.39346069247272886	-0.45882582811760225	-0.3333912757033339	0.07345947959832774	-0.03653062614320861	0.02826603350495647	0.07116226551155069	-0.24020649459980986	-0.16280373704811604	0.2581794450060804	0.40467446532219953
274	-0.6612107708113445	-0.6508672650329766	-0.9143373657900696	-0.3993675697683149	-0.5916178080718255	-0.6235270900435531	5.139830176112546	-0.01859098124486807	-0.014965628990466995	-0.024025657750029676	0.07116226551155069	0.10730611409045002	0.12737750967283118	-0.37485035374882475	-0.4128497070458803
291	3.742543628323956	-0.3697150987120364	2.4668793952209738	0.22231793146711498	-0.5439838860528119	-0.04426861978864407	0.6115849750429563	0.2632773048338001	-1.1741787886188761	-0.6257252106836967	0.8783129966590459	0.10730611409045002	0.555829103489743	0.30213984769739327	-0.37329208580226353
350	-0.4021663943916209	-0.6508672650329766	-0.726491990178345	-0.3993675697683149	-0.5916178080718255	-0.6235270900435531	-0.31994244178531944	-0.01859098124486807	-0.014965628990466995	-0.024025657750029676	0.07116226551155069	0.10730611409045002	0.12737750967283118	-0.24296914567488614	-0.4128497070458803
269	2.188277369805615	0.1925892339298441	1.7154978927740752	2.026879766574285	-0.30581427595774385	1.6819110807917377	0.24971656804603448	-0.1204934866656132	1.2573414966675733	0.7881035600413222	-5.069736613824311	0.10730611409045002	-2.6015122217242057	0.2318032033912927	-0.30736271706290225
398	-0.4021663943916209	-0.08856293239109617	-0.3508012389548957	-0.37558083117672075	-0.5492765440496318	-0.5832056405726103	-0.14149252059928638	-0.2734999479493552	0.015029760931228096	-0.18954703954531632	0.07116226551155069	0.13712259937359747	0.1522680701374331	-0.2605533067514113	1.1826410164466625
54	0.6340111112872734	0.1925892339298441	0.5884256391037275	-0.1641431548043523	-0.30581427595774385	-0.28435254435322077	-0.32588558494653247	0.11568948538240173	-0.03414995935217535	0.06080952815579501	0.524375851581827	-1.5248396231147863	-0.9949273537877471	0.3548923309269687	0.27281572784347696
190	-0.6612107708113445	-0.3697150987120364	-0.726491990178345	-0.3993675697683149	-0.16291250990070302	-0.43140724247394563	-0.2427466376558258	-0.01859098124486807	2.0716180572973775	1.4300876574118018	0.07116226551155069	0.10730611409045002	0.12737750967283118	-0.37485035374882475	-0.346920338306519
83	-0.6612107708113445	-0.3697150987120364	-0.726491990178345	-0.3993675697683149	-0.16291250990070302	-0.43140724247394563	-0.3202798449539352	-0.01859098124486807	-0.8174978168267857	-0.583300010294624	0.07116226551155069	0.10730611409045002	0.12737750967283118	-0.37485035374882475	-0.24143334832354096
329	-0.4021663943916209	0.1925892339298441	-0.16295586334317105	-0.3042206154019384	-0.5439838860528119	-0.5167938413937712	-0.3054576119197464	1.6383173006773901	-0.19799928586541687	1.0601816385150102	0.07116226551155069	0.10730611409045002	0.12737750967283118	-0.3396820315957744	-0.33373446455864675
156	-0.6612107708113445	-0.3697150987120364	-0.726491990178345	-0.3993675697683149	-0.5916178080718255	-0.6235270900435531	-0.23361595116386868	-0.01859098124486807	-0.014965628990466995	-0.024025657750029676	0.07116226551155069	0.10730611409045002	0.12737750967283118	-0.37485035374882475	-0.4128497070458803
305	1.1520998641267204	0.1925892339298441	0.9641163903271768	0.740909211466228	2.218783591049977	1.659230265453659	0.5235629300977591	-0.16057885333208172	-1.8711290316390314	-1.421403264166477	-1.5280376344478426	0.10730611409045002	-0.7215091442852362	0.5483181027687453	-0.1755039795841797
